S		11012	2020	EJECUCIONDEGASTOS
D	2.1.02.02.09	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	89409569.00	0.00	89409569.00	0.00	89409569.00	0.00	0.00	0.00	89409569.00
D	2.1.02.02.09	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	36854362.00	0.00	36854362.00	0.00	36854362.00	0.00	0.00	0.00	36854362.00
D	2.1.02.02.13	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	4040000.00	0.00	4040000.00	0.00	4040000.00	0.00	0.00	0.00	4040000.00
D	2.1.02.02.13	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	2250000.00	0.00	2250000.00	0.00	2250000.00	0.00	0.00	0.00	2250000.00
D	2.1.02.02.15	1	00	20	024	001	7016	0.00	0.00	0.00	110000006807700	0.00	9999999.59	0.00	9999999.59	0.00	9999999.59	0.00	0.00	0.00	9999999.59
D	2.1.02.02.15	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	30292118.00	0.00	30292118.00	0.00	30292118.00	0.00	0.00	0.00	30292118.00
D	2.1.02.02.15	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	21042037.00	0.00	21042037.00	0.00	21042037.00	0.00	0.00	0.00	21042037.00
D	2.1.02.02.17	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	209360199.00	0.00	209360199.00	0.00	209360198.62	0.00	0.00	0.00	209360199.00
D	2.1.02.02.21	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	51808889.00	0.00	51808889.00	0.00	44521329.00	0.00	0.00	0.00	51808889.00
D	2.1.02.02.21	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	33347994.00	0.00	33347994.00	0.00	26060434.00	0.00	0.00	0.00	33347994.00
D	2.1.02.02.23	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	5807166.00	0.00	5807166.00	0.00	5807166.00	0.00	0.00	0.00	5807166.00
D	2.1.02.02.23	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	3201988.00	0.00	3201988.00	0.00	3201988.00	0.00	0.00	0.00	3201988.00
D	2.1.02.02.98	1	00	20	024	001	7016	0.00	0.00	0.00	110000006807700	0.00	40000.00	0.00	40000.00	0.00	40000.00	0.00	0.00	0.00	40000.00
D	2.1.02.02.98	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	26631403.00	0.00	26631403.00	0.00	26631403.00	0.00	0.00	0.00	26631403.00
D	2.1.02.02.98	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	12599650.00	0.00	12599650.00	0.00	10147060.00	0.00	0.00	0.00	12599650.00
D	2.1.02.03	1	00	20	024	001	7016	0.00	0.00	0.00	110000006807700	0.00	24771000.00	0.00	24771000.00	0.00	24771000.00	0.00	0.00	0.00	24771000.00
D	2.1.02.03	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	1420834348.20	0.00	1420834348.20	0.00	1420834348.20	0.00	0.00	0.00	1420834348.20
D	2.1.02.03	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	511744001.77	0.00	511744001.77	0.00	511744001.77	0.00	0.00	0.00	511744001.77
D	2.1.02.03	1	00	20	036	001	7016	0.00	0.00	0.00	110000006807700	0.00	155045000.00	0.00	155045000.00	0.00	155045000.00	0.00	0.00	0.00	155045000.00
D	2.1.02.93	1	00	20	024	021	7016	0.00	0.00	0.00	110000006807700	0.00	142284422.00	0.00	142284422.00	0.00	142284422.00	0.00	0.00	0.00	142284422.00
D	2.1.03.98.06	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	63800000.00	0.00	63800000.00	0.00	63800000.00	0.00	0.00	0.00	63800000.00
